Data/Hora;Dia;Mês;Ano;Data;Hora;Mercado (kWh);Regime Especial (kWh);Total (kWh)
2023-01-01T03:15:00+00:00;01;01;2023;2023-01-01;03:15;-76872.0;1084451.0;1007579.0
2023-01-03T05:45:00+00:00;03;01;2023;2023-01-03;05:45;930217.0;245178.0;1175395.0
2023-01-03T06:00:00+00:00;03;01;2023;2023-01-03;06:00;949319.0;245800.0;1195119.0
2023-01-03T14:30:00+00:00;03;01;2023;2023-01-03;14:30;1499702.0;228330.25;1728032.25
2023-01-04T12:30:00+00:00;04;01;2023;2023-01-04;12:30;1565852.0;214525.0;1780377.0
2023-01-05T09:30:00+00:00;05;01;2023;2023-01-05;09:30;1621649.0;255549.5;1877198.5
2023-01-05T15:30:00+00:00;05;01;2023;2023-01-05;15:30;1587015.0;158626.25;1745641.25
2023-01-06T21:45:00+00:00;06;01;2023;2023-01-06;21:45;1125235.0;755729.75;1880964.75
2023-01-07T04:45:00+00:00;07;01;2023;2023-01-07;04:45;187191.0;1012886.0;1200077.0
2023-01-07T07:00:00+00:00;07;01;2023;2023-01-07;07:00;137425.0;1109576.5;1247001.5
2023-01-07T17:15:00+00:00;07;01;2023;2023-01-07;17:15;639054.0;1056055.0;1695109.0
2023-01-07T18:15:00+00:00;07;01;2023;2023-01-07;18:15;802486.0;1014442.25;1816928.25
2023-01-07T20:00:00+00:00;07;01;2023;2023-01-07;20:00;904593.0;944393.25;1848986.25
2023-01-07T20:15:00+00:00;07;01;2023;2023-01-07;20:15;924739.0;934254.75;1858993.75
2023-01-08T02:30:00+00:00;08;01;2023;2023-01-08;02:30;93621.0;1078271.5;1171892.5
2023-01-08T22:30:00+00:00;08;01;2023;2023-01-08;22:30;647273.0;912490.25;1559763.25
2023-01-09T03:00:00+00:00;09;01;2023;2023-01-09;03:00;365587.0;774028.25;1139615.25
2023-01-09T03:30:00+00:00;09;01;2023;2023-01-09;03:30;357206.0;759402.0;1116608.0
2023-01-09T14:15:00+00:00;09;01;2023;2023-01-09;14:15;1469980.0;249579.0;1719559.0
2023-01-09T18:45:00+00:00;09;01;2023;2023-01-09;18:45;1633816.0;266689.5;1900505.5
2023-01-09T23:45:00+00:00;09;01;2023;2023-01-09;23:45;1276545.0;223294.0;1499839.0
2023-01-10T11:00:00+00:00;10;01;2023;2023-01-10;11:00;1432407.0;437018.0;1869425.0
2023-01-10T19:15:00+00:00;10;01;2023;2023-01-10;19:15;1425195.0;558083.5;1983278.5
2023-01-10T22:15:00+00:00;10;01;2023;2023-01-10;22:15;1167275.0;596188.5;1763463.5
2023-01-11T00:45:00+00:00;11;01;2023;2023-01-11;00:45;740600.0;649729.25;1390329.25
2023-01-11T01:00:00+00:00;11;01;2023;2023-01-11;01:00;705487.0;650453.5;1355940.5
2023-01-11T01:15:00+00:00;11;01;2023;2023-01-11;01:15;689096.0;641891.0;1330987.0
2023-01-11T01:45:00+00:00;11;01;2023;2023-01-11;01:45;622995.0;665232.5;1288227.5
2023-01-11T04:15:00+00:00;11;01;2023;2023-01-11;04:15;543848.0;672366.0;1216214.0
2023-01-11T10:00:00+00:00;11;01;2023;2023-01-11;10:00;1198946.0;608402.25;1807348.25
2023-01-11T10:45:00+00:00;11;01;2023;2023-01-11;10:45;1173343.0;612258.0;1785601.0
2023-01-11T11:30:00+00:00;11;01;2023;2023-01-11;11:30;1187724.0;589542.75;1777266.75
2023-01-11T21:30:00+00:00;11;01;2023;2023-01-11;21:30;1621308.0;270202.75;1891510.75
2023-01-11T22:45:00+00:00;11;01;2023;2023-01-11;22:45;1418887.0;274694.75;1693581.75
2023-01-12T07:30:00+00:00;12;01;2023;2023-01-12;07:30;1376312.0;174719.5;1551031.5
2023-01-12T08:15:00+00:00;12;01;2023;2023-01-12;08:15;1511159.0;196191.25;1707350.25
2023-01-12T16:45:00+00:00;12;01;2023;2023-01-12;16:45;1524608.0;292060.25;1816668.25
2023-01-12T20:15:00+00:00;12;01;2023;2023-01-12;20:15;1670649.0;382164.5;2052813.5
2023-01-12T21:45:00+00:00;12;01;2023;2023-01-12;21:45;1495786.0;377740.75;1873526.75
2023-01-12T23:15:00+00:00;12;01;2023;2023-01-12;23:15;1290908.0;358969.5;1649877.5
2023-01-14T03:00:00+00:00;14;01;2023;2023-01-14;03:00;881796.0;341261.5;1223057.5
2023-01-14T03:15:00+00:00;14;01;2023;2023-01-14;03:15;857255.0;353317.0;1210572.0
2023-01-15T02:00:00+00:00;15;01;2023;2023-01-15;02:00;359753.0;830112.25;1189865.25
2023-01-16T01:00:00+00:00;16;01;2023;2023-01-16;01:00;117316.0;1155524.5;1272840.5
2023-01-16T06:00:00+00:00;16;01;2023;2023-01-16;06:00;7976.0;1193569.25;1201545.25
2023-01-16T09:30:00+00:00;16;01;2023;2023-01-16;09:30;633700.0;1228392.0;1862092.0
2023-01-16T18:45:00+00:00;16;01;2023;2023-01-16;18:45;803939.0;1252978.25;2056917.25
2023-01-16T20:15:00+00:00;16;01;2023;2023-01-16;20:15;852410.0;1244098.25;2096508.25
2023-01-17T00:00:00+00:00;17;01;2023;2023-01-17;00:00;300368.0;1241368.25;1541736.25
2023-01-17T05:15:00+00:00;17;01;2023;2023-01-17;05:15;60271.0;1213893.75;1274164.75
2023-01-17T08:30:00+00:00;17;01;2023;2023-01-17;08:30;525092.0;1268673.75;1793765.75
2023-01-17T19:45:00+00:00;17;01;2023;2023-01-17;19:45;1036369.0;1153036.25;2189405.25
2023-01-18T00:00:00+00:00;18;01;2023;2023-01-18;00:00;565524.0;971794.25;1537318.25
2023-01-18T10:00:00+00:00;18;01;2023;2023-01-18;10:00;1252355.0;709747.75;1962102.75
2023-01-19T08:30:00+00:00;19;01;2023;2023-01-19;08:30;1314647.0;555918.5;1870565.5
2023-01-20T13:15:00+00:00;20;01;2023;2023-01-20;13:15;1121026.0;741732.5;1862758.5
2023-01-20T13:30:00+00:00;20;01;2023;2023-01-20;13:30;1103513.0;755146.75;1858659.75
2023-01-21T04:15:00+00:00;21;01;2023;2023-01-21;04:15;524889.0;683755.25;1208644.25
2023-01-22T02:15:00+00:00;22;01;2023;2023-01-22;02:15;443701.0;729190.5;1172891.5
2023-01-22T11:00:00+00:00;22;01;2023;2023-01-22;11:00;843034.0;571809.75;1414843.75
2023-01-28T12:00:00+00:00;28;01;2023;2023-01-28;12:00;1001085.0;634205.0;1635290.0
2023-01-29T10:30:00+00:00;29;01;2023;2023-01-29;10:30;529875.0;959460.75;1489335.75
2023-01-30T09:45:00+00:00;30;01;2023;2023-01-30;09:45;1298962.0;677059.5;1976021.5
2023-01-31T05:15:00+00:00;31;01;2023;2023-01-31;05:15;1077176.0;239226.5;1316402.5
2023-01-31T15:15:00+00:00;31;01;2023;2023-01-31;15:15;1637922.0;211798.75;1849720.75
2023-01-31T18:30:00+00:00;31;01;2023;2023-01-31;18:30;1845662.0;266806.25;2112468.25
2023-02-01T08:45:00+00:00;01;02;2023;2023-02-01;08:45;1379540.0;567026.0;1946566.0
2023-02-01T15:45:00+00:00;01;02;2023;2023-02-01;15:45;1545253.0;296981.75;1842234.75
2023-02-02T00:30:00+00:00;02;02;2023;2023-02-02;00:30;876163.0;681630.0;1557793.0
2023-02-02T14:15:00+00:00;02;02;2023;2023-02-02;14:15;1557169.0;261338.75;1818507.75
2023-02-02T19:15:00+00:00;02;02;2023;2023-02-02;19:15;1926243.0;250459.75;2176702.75
2023-02-03T11:00:00+00:00;03;02;2023;2023-02-03;11:00;1663166.0;232983.25;1896149.25
2023-02-04T04:30:00+00:00;04;02;2023;2023-02-04;04:30;931724.0;298727.75;1230451.75
2023-02-04T05:15:00+00:00;04;02;2023;2023-02-04;05:15;942685.0;288037.5;1230722.5
2023-02-04T12:45:00+00:00;04;02;2023;2023-02-04;12:45;1313123.0;222527.0;1535650.0
2023-02-05T00:30:00+00:00;05;02;2023;2023-02-05;00:30;819683.0;580783.25;1400466.25
2023-02-05T02:30:00+00:00;05;02;2023;2023-02-05;02:30;565732.0;644477.25;1210209.25
2023-02-05T21:30:00+00:00;05;02;2023;2023-02-05;21:30;917115.0;852139.0;1769254.0
2023-02-06T00:45:00+00:00;06;02;2023;2023-02-06;00:45;633409.0;674708.75;1308117.75
2023-02-07T10:15:00+00:00;07;02;2023;2023-02-07;10:15;1232786.0;613341.5;1846127.5
2023-02-07T20:15:00+00:00;07;02;2023;2023-02-07;20:15;1686941.0;465675.0;2152616.0
2023-02-08T08:00:00+00:00;08;02;2023;2023-02-08;08:00;672388.0;1003332.5;1675720.5
2023-02-08T18:00:00+00:00;08;02;2023;2023-02-08;18:00;1072471.0;885602.0;1958073.0
2023-02-08T19:00:00+00:00;08;02;2023;2023-02-08;19:00;1227510.0;911492.0;2139002.0
2023-02-09T10:45:00+00:00;09;02;2023;2023-02-09;10:45;1105402.0;706914.0;1812316.0
2023-02-09T13:30:00+00:00;09;02;2023;2023-02-09;13:30;1152602.0;543609.5;1696211.5
2023-02-09T15:15:00+00:00;09;02;2023;2023-02-09;15:15;1296313.0;398335.25;1694648.25
2023-02-10T16:00:00+00:00;10;02;2023;2023-02-10;16:00;930920.0;855707.0;1786627.0
2023-02-11T12:00:00+00:00;11;02;2023;2023-02-11;12:00;568401.0;976259.25;1544660.25
2023-02-11T12:30:00+00:00;11;02;2023;2023-02-11;12:30;627918.0;935154.25;1563072.25
2023-02-12T01:00:00+00:00;12;02;2023;2023-02-12;01:00;406293.0;913894.25;1320187.25
2023-02-12T06:15:00+00:00;12;02;2023;2023-02-12;06:15;283424.0;850291.0;1133715.0
2023-02-12T19:00:00+00:00;12;02;2023;2023-02-12;19:00;1136377.0;633245.75;1769622.75
2023-02-13T02:15:00+00:00;13;02;2023;2023-02-13;02:15;443125.0;757648.5;1200773.5
2023-02-13T04:15:00+00:00;13;02;2023;2023-02-13;04:15;400238.0;756509.25;1156747.25
2023-02-13T05:15:00+00:00;13;02;2023;2023-02-13;05:15;408862.0;761768.5;1170630.5
2023-02-14T02:00:00+00:00;14;02;2023;2023-02-14;02:00;543737.0;743261.0;1286998.0
2023-02-14T02:30:00+00:00;14;02;2023;2023-02-14;02:30;517105.0;743505.25;1260610.25
2023-02-14T22:00:00+00:00;14;02;2023;2023-02-14;22:00;956832.0;873492.75;1830324.75
2023-02-15T06:30:00+00:00;15;02;2023;2023-02-15;06:30;560017.0;775004.0;1335021.0
2023-02-15T13:15:00+00:00;15;02;2023;2023-02-15;13:15;1274957.0;408365.75;1683322.75
2023-02-16T07:30:00+00:00;16;02;2023;2023-02-16;07:30;1129128.0;386481.0;1515609.0
2023-02-17T10:15:00+00:00;17;02;2023;2023-02-17;10:15;846429.0;860068.0;1706497.0
2023-02-18T01:45:00+00:00;18;02;2023;2023-02-18;01:45;473009.0;789830.25;1262839.25
2023-02-18T04:15:00+00:00;18;02;2023;2023-02-18;04:15;379997.0;780333.0;1160330.0
2023-02-19T05:00:00+00:00;19;02;2023;2023-02-19;05:00;646228.0;411117.75;1057345.75
2023-02-19T18:15:00+00:00;19;02;2023;2023-02-19;18:15;1142274.0;243055.75;1385329.75
2023-02-20T12:30:00+00:00;20;02;2023;2023-02-20;12:30;1318254.0;357377.25;1675631.25
2023-08-13T04:45:00+01:00;13;08;2023;2023-08-13;04:45;588938.0;459225.75;1048163.75
2023-08-13T10:00:00+01:00;13;08;2023;2023-08-13;10:00;773618.0;368182.0;1141800.0
2023-08-13T13:15:00+01:00;13;08;2023;2023-08-13;13:15;885915.0;336269.5;1222184.5
2023-08-14T08:15:00+01:00;14;08;2023;2023-08-14;08:15;850463.0;344795.25;1195258.25
2023-08-14T09:00:00+01:00;14;08;2023;2023-08-14;09:00;919851.0;346605.25;1266456.25
2023-08-14T18:15:00+01:00;14;08;2023;2023-08-14;18:15;876362.0;524735.75;1401097.75
2023-08-14T19:45:00+01:00;14;08;2023;2023-08-14;19:45;1018175.0;482593.5;1500768.5
2023-08-14T22:15:00+01:00;14;08;2023;2023-08-14;22:15;882689.0;558217.0;1440906.0
2023-08-14T23:00:00+01:00;14;08;2023;2023-08-14;23:00;794675.0;567993.75;1362668.75
2023-08-15T06:00:00+01:00;15;08;2023;2023-08-15;06:00;704096.0;341346.0;1045442.0
2023-08-15T10:30:00+01:00;15;08;2023;2023-08-15;10:30;974393.0;242676.75;1217069.75
2023-08-16T14:45:00+01:00;16;08;2023;2023-08-16;14:45;994870.0;388612.25;1383482.25
2023-08-16T16:15:00+01:00;16;08;2023;2023-08-16;16:15;896589.0;508696.0;1405285.0
2023-08-16T16:45:00+01:00;16;08;2023;2023-08-16;16:45;910890.0;508716.0;1419606.0
2023-08-16T17:15:00+01:00;16;08;2023;2023-08-16;17:15;892605.0;519684.0;1412289.0
2023-08-16T21:00:00+01:00;16;08;2023;2023-08-16;21:00;1146813.0;444233.0;1591046.0
2023-08-17T02:45:00+01:00;17;08;2023;2023-08-17;02:45;733125.0;364782.75;1097907.75
2023-08-17T09:30:00+01:00;17;08;2023;2023-08-17;09:30;1151458.0;252957.5;1404415.5
2023-08-17T10:00:00+01:00;17;08;2023;2023-08-17;10:00;1168889.0;232531.0;1401420.0
2023-08-17T11:45:00+01:00;17;08;2023;2023-08-17;11:45;1183513.0;244791.25;1428304.25
2023-08-17T16:15:00+01:00;17;08;2023;2023-08-17;16:15;947503.0;495171.75;1442674.75
2023-08-18T09:45:00+01:00;18;08;2023;2023-08-18;09:45;1138928.0;278936.25;1417864.25
2023-08-18T10:15:00+01:00;18;08;2023;2023-08-18;10:15;1102445.0;275046.0;1377491.0
2023-08-18T13:45:00+01:00;18;08;2023;2023-08-18;13:45;893261.0;544693.0;1437954.0
2023-08-18T16:45:00+01:00;18;08;2023;2023-08-18;16:45;794840.0;671501.5;1466341.5
2023-08-20T02:30:00+01:00;20;08;2023;2023-08-20;02:30;910758.0;182026.0;1092784.0
2023-08-20T19:15:00+01:00;20;08;2023;2023-08-20;19:15;1088652.0;296351.75;1385003.75
2023-08-21T00:30:00+01:00;21;08;2023;2023-08-21;00:30;902980.0;311604.0;1214584.0
2023-08-21T09:00:00+01:00;21;08;2023;2023-08-21;09:00;1181282.0;205929.75;1387211.75
2023-08-22T11:30:00+01:00;22;08;2023;2023-08-22;11:30;1282109.0;333552.75;1615661.75
2023-08-22T15:15:00+01:00;22;08;2023;2023-08-22;15:15;1401998.0;262259.75;1664257.75
2023-08-22T16:30:00+01:00;22;08;2023;2023-08-22;16:30;1401297.0;277809.0;1679106.0
2023-08-23T00:15:00+01:00;23;08;2023;2023-08-23;00:15;1262223.0;164826.25;1427049.25
2023-08-23T10:00:00+01:00;23;08;2023;2023-08-23;10:00;1251192.0;340681.25;1591873.25
2023-08-23T17:30:00+01:00;23;08;2023;2023-08-23;17:30;1391413.0;302113.5;1693526.5
2023-08-23T18:45:00+01:00;23;08;2023;2023-08-23;18:45;1409629.0;309667.75;1719296.75
2023-08-23T21:00:00+01:00;23;08;2023;2023-08-23;21:00;1496866.0;309536.75;1806402.75
2023-08-23T23:45:00+01:00;23;08;2023;2023-08-23;23:45;1196698.0;271517.25;1468215.25
2023-08-24T04:45:00+01:00;24;08;2023;2023-08-24;04:45;1040332.0;152830.75;1193162.75
2023-08-24T14:30:00+01:00;24;08;2023;2023-08-24;14:30;1233931.0;363980.5;1597911.5
2023-08-24T14:45:00+01:00;24;08;2023;2023-08-24;14:45;1223889.0;377158.75;1601047.75
2023-08-24T19:30:00+01:00;24;08;2023;2023-08-24;19:30;1304391.0;401399.25;1705790.25
2023-08-25T06:45:00+01:00;25;08;2023;2023-08-25;06:45;885893.0;339451.5;1225344.5
2023-08-25T19:30:00+01:00;25;08;2023;2023-08-25;19:30;1198357.0;445113.0;1643470.0
2023-08-26T07:45:00+01:00;26;08;2023;2023-08-26;07:45;695806.0;473231.25;1169037.25
2023-08-26T13:45:00+01:00;26;08;2023;2023-08-26;13:45;497319.0;800228.5;1297547.5
2023-08-27T00:30:00+01:00;27;08;2023;2023-08-27;00:30;343394.0;867262.75;1210656.75
2023-08-27T04:00:00+01:00;27;08;2023;2023-08-27;04:00;216907.0;854147.75;1071054.75
2023-08-27T04:30:00+01:00;27;08;2023;2023-08-27;04:30;210555.0;845557.25;1056112.25
2023-08-27T06:15:00+01:00;27;08;2023;2023-08-27;06:15;263152.0;788650.25;1051802.25
2023-08-27T07:45:00+01:00;27;08;2023;2023-08-27;07:45;297368.0;761207.5;1058575.5
2023-08-28T07:15:00+01:00;28;08;2023;2023-08-28;07:15;596143.0;589095.25;1185238.25
2023-08-28T08:00:00+01:00;28;08;2023;2023-08-28;08:00;709134.0;557833.5;1266967.5
2023-08-28T08:45:00+01:00;28;08;2023;2023-08-28;08:45;882361.0;493816.0;1376177.0
2023-08-28T18:30:00+01:00;28;08;2023;2023-08-28;18:30;695750.0;813203.0;1508953.0
2023-08-29T19:00:00+01:00;29;08;2023;2023-08-29;19:00;736543.0;858833.25;1595376.25
2023-08-29T20:30:00+01:00;29;08;2023;2023-08-29;20:30;892267.0;803215.75;1695482.75
2023-08-30T05:45:00+01:00;30;08;2023;2023-08-30;05:45;634512.0;537124.75;1171636.75
2023-08-30T08:00:00+01:00;30;08;2023;2023-08-30;08:00;849008.0;449712.25;1298720.25
2023-08-30T10:00:00+01:00;30;08;2023;2023-08-30;10:00;1065107.0;376557.0;1441664.0
2023-08-30T19:00:00+01:00;30;08;2023;2023-08-30;19:00;1129134.0;458112.75;1587246.75
2023-08-31T01:15:00+01:00;31;08;2023;2023-08-31;01:15;826328.0;443417.75;1269745.75
2023-08-31T02:30:00+01:00;31;08;2023;2023-08-31;02:30;778753.0;406931.0;1185684.0
2023-08-31T14:45:00+01:00;31;08;2023;2023-08-31;14:45;1255619.0;273728.5;1529347.5
2023-09-01T00:15:00+01:00;01;09;2023;2023-09-01;00:15;1018228.0;316953.25;1335181.25
2023-09-01T05:15:00+01:00;01;09;2023;2023-09-01;05:15;931989.0;247612.25;1179601.25
2023-09-01T05:30:00+01:00;01;09;2023;2023-09-01;05:30;935118.0;253704.25;1188822.25
2023-09-01T08:00:00+01:00;01;09;2023;2023-09-01;08:00;1060033.0;277965.5;1337998.5
2023-09-01T11:15:00+01:00;01;09;2023;2023-09-01;11:15;1263665.0;231586.25;1495251.25
2023-09-01T12:15:00+01:00;01;09;2023;2023-09-01;12:15;1238295.0;272413.25;1510708.25
2023-09-01T16:30:00+01:00;01;09;2023;2023-09-01;16:30;988689.0;540164.5;1528853.5
2023-09-01T20:00:00+01:00;01;09;2023;2023-09-01;20:00;1247026.0;390302.75;1637328.75
2023-09-02T05:00:00+01:00;02;09;2023;2023-09-02;05:00;848935.0;251935.5;1100870.5
2023-09-02T06:45:00+01:00;02;09;2023;2023-09-02;06:45;899609.0;236297.25;1135906.25
2023-09-02T08:15:00+01:00;02;09;2023;2023-09-02;08:15;919229.0;267259.25;1186488.25
2023-09-02T08:45:00+01:00;02;09;2023;2023-09-02;08:45;935406.0;293998.5;1229404.5
2023-09-02T13:00:00+01:00;02;09;2023;2023-09-02;13:00;1049741.0;279816.75;1329557.75
2023-09-02T19:00:00+01:00;02;09;2023;2023-09-02;19:00;847100.0;498432.0;1345532.0
2023-09-02T21:45:00+01:00;02;09;2023;2023-09-02;21:45;710002.0;686948.75;1396950.75
2023-09-02T22:30:00+01:00;02;09;2023;2023-09-02;22:30;654286.0;695287.0;1349573.0
2023-09-03T10:15:00+01:00;03;09;2023;2023-09-03;10:15;546048.0;692018.5;1238066.5
2023-09-03T12:15:00+01:00;03;09;2023;2023-09-03;12:15;720047.0;637843.75;1357890.75
2023-09-03T12:30:00+01:00;03;09;2023;2023-09-03;12:30;728433.0;632327.5;1360760.5
2023-09-03T15:15:00+01:00;03;09;2023;2023-09-03;15:15;788782.0;454359.0;1243141.0
2023-09-03T17:15:00+01:00;03;09;2023;2023-09-03;17:15;693736.0;541910.0;1235646.0
2023-09-04T12:00:00+01:00;04;09;2023;2023-09-04;12:00;558545.0;1096203.0;1654748.0
2023-09-04T16:45:00+01:00;04;09;2023;2023-09-04;16:45;612559.0;1029330.5;1641889.5
2023-09-04T22:00:00+01:00;04;09;2023;2023-09-04;22:00;534686.0;1043271.0;1577957.0
2023-09-04T22:45:00+01:00;04;09;2023;2023-09-04;22:45;413921.0;1065380.25;1479301.25
2023-09-05T01:45:00+01:00;05;09;2023;2023-09-05;01:45;226264.0;990951.75;1217215.75
2023-09-05T02:15:00+01:00;05;09;2023;2023-09-05;02:15;235105.0;968671.0;1203776.0
2023-09-05T14:45:00+01:00;05;09;2023;2023-09-05;14:45;1087450.0;555676.25;1643126.25
2023-09-06T02:15:00+01:00;06;09;2023;2023-09-06;02:15;871608.0;315887.5;1187495.5
2023-09-06T15:30:00+01:00;06;09;2023;2023-09-06;15:30;1337842.0;292073.5;1629915.5
2023-09-07T00:15:00+01:00;07;09;2023;2023-09-07;00:15;1101002.0;222560.0;1323562.0
2023-09-07T00:30:00+01:00;07;09;2023;2023-09-07;00:30;1083528.0;229489.0;1313017.0
2023-09-07T02:00:00+01:00;07;09;2023;2023-09-07;02:00;1008443.0;209335.0;1217778.0
2023-09-08T10:45:00+01:00;08;09;2023;2023-09-08;10:45;1218615.0;403259.0;1621874.0
2023-09-08T14:15:00+01:00;08;09;2023;2023-09-08;14:15;1243367.0;422319.25;1665686.25
2023-09-08T17:00:00+01:00;08;09;2023;2023-09-08;17:00;1268488.0;358886.75;1627374.75
2023-09-08T21:30:00+01:00;08;09;2023;2023-09-08;21:30;1455629.0;173468.75;1629097.75
2023-09-08T23:15:00+01:00;08;09;2023;2023-09-08;23:15;1278691.0;157619.5;1436310.5
2023-09-09T10:30:00+01:00;09;09;2023;2023-09-09;10:30;974788.0;372362.0;1347150.0
2023-09-09T15:15:00+01:00;09;09;2023;2023-09-09;15:15;829405.0;468884.25;1298289.25
2023-09-10T01:15:00+01:00;10;09;2023;2023-09-10;01:15;965109.0;168303.75;1133412.75
2023-09-10T04:45:00+01:00;10;09;2023;2023-09-10;04:45;876579.0;146574.75;1023153.75
2023-09-10T07:30:00+01:00;10;09;2023;2023-09-10;07:30;857609.0;180025.0;1037634.0
2023-09-10T08:15:00+01:00;10;09;2023;2023-09-10;08:15;882304.0;193703.0;1076007.0
2023-09-10T15:00:00+01:00;10;09;2023;2023-09-10;15:00;1056672.0;198503.75;1255175.75
2023-09-10T18:30:00+01:00;10;09;2023;2023-09-10;18:30;1151398.0;137833.0;1289231.0
2023-09-11T00:30:00+01:00;11;09;2023;2023-09-11;00:30;1042585.0;130401.0;1172986.0
2023-09-11T02:30:00+01:00;11;09;2023;2023-09-11;02:30;969593.0;117297.5;1086890.5
2023-09-11T06:15:00+01:00;11;09;2023;2023-09-11;06:15;1053186.0;102115.0;1155301.0
2023-09-11T10:15:00+01:00;11;09;2023;2023-09-11;10:15;1462575.0;159100.25;1621675.25
2023-09-11T12:45:00+01:00;11;09;2023;2023-09-11;12:45;1428860.0;193177.25;1622037.25
2023-09-11T18:15:00+01:00;11;09;2023;2023-09-11;18:15;1306922.0;231673.25;1538595.25
2023-09-12T20:00:00+01:00;12;09;2023;2023-09-12;20:00;1397449.0;299515.0;1696964.0
2023-09-13T01:00:00+01:00;13;09;2023;2023-09-13;01:00;893227.0;364420.75;1257647.75
2023-09-13T10:45:00+01:00;13;09;2023;2023-09-13;10:45;1233996.0;346660.75;1580656.75
2023-09-14T01:00:00+01:00;14;09;2023;2023-09-14;01:00;854530.0;432567.0;1287097.0
2023-09-14T04:15:00+01:00;14;09;2023;2023-09-14;04:15;815535.0;364306.0;1179841.0
2023-09-14T06:15:00+01:00;14;09;2023;2023-09-14;06:15;920640.0;322615.0;1243255.0
2023-09-14T19:45:00+01:00;14;09;2023;2023-09-14;19:45;1449182.0;273882.0;1723064.0
2023-09-15T00:00:00+01:00;15;09;2023;2023-09-15;00:00;1150183.0;225784.75;1375967.75
2023-09-15T07:00:00+01:00;15;09;2023;2023-09-15;07:00;1003685.0;287863.25;1291548.25
2023-09-15T07:30:00+01:00;15;09;2023;2023-09-15;07:30;1056027.0;301256.75;1357283.75
2023-09-15T08:15:00+01:00;15;09;2023;2023-09-15;08:15;1204956.0;302287.75;1507243.75
2023-09-15T11:00:00+01:00;15;09;2023;2023-09-15;11:00;1329128.0;278842.75;1607970.75
2023-09-15T22:15:00+01:00;15;09;2023;2023-09-15;22:15;1316241.0;211236.25;1527477.25
2023-09-16T06:00:00+01:00;16;09;2023;2023-09-16;06:00;616454.0;506074.25;1122528.25
2023-09-16T12:00:00+01:00;16;09;2023;2023-09-16;12:00;762822.0;636318.5;1399140.5
2023-09-17T02:45:00+01:00;17;09;2023;2023-09-17;02:45;221578.0;826274.75;1047852.75
2023-09-17T18:30:00+01:00;17;09;2023;2023-09-17;18:30;585085.0;718404.75;1303489.75
2023-09-17T18:45:00+01:00;17;09;2023;2023-09-17;18:45;618822.0;688688.75;1307510.75
2023-09-17T19:30:00+01:00;17;09;2023;2023-09-17;19:30;760505.0;613655.75;1374160.75
2023-09-18T17:45:00+01:00;18;09;2023;2023-09-18;17:45;1322445.0;182983.5;1505428.5
2023-09-19T05:00:00+01:00;19;09;2023;2023-09-19;05:00;1003838.0;124423.0;1128261.0
2023-09-19T10:15:00+01:00;19;09;2023;2023-09-19;10:15;1337102.0;171475.75;1508577.75
2023-09-19T13:15:00+01:00;19;09;2023;2023-09-19;13:15;1262439.0;190018.5;1452457.5
2023-09-20T16:30:00+01:00;20;09;2023;2023-09-20;16:30;1000242.0;570374.25;1570616.25
2023-09-20T18:30:00+01:00;20;09;2023;2023-09-20;18:30;988043.0;583021.5;1571064.5
2023-09-20T18:45:00+01:00;20;09;2023;2023-09-20;18:45;1026400.0;580093.5;1606493.5
2023-09-22T02:45:00+01:00;22;09;2023;2023-09-22;02:45;753486.0;384069.25;1137555.25
2023-09-22T10:30:00+01:00;22;09;2023;2023-09-22;10:30;1246499.0;299661.5;1546160.5
2023-09-23T15:30:00+01:00;23;09;2023;2023-09-23;15:30;1006467.0;191692.75;1198159.75
2023-09-23T16:45:00+01:00;23;09;2023;2023-09-23;16:45;1026485.0;174753.25;1201238.25
2023-09-24T03:00:00+01:00;24;09;2023;2023-09-24;03:00;611272.0;374867.0;986139.0
2023-09-24T08:00:00+01:00;24;09;2023;2023-09-24;08:00;595757.0;408693.75;1004450.75
2023-09-25T03:00:00+01:00;25;09;2023;2023-09-25;03:00;853294.0;154354.75;1007648.75
2023-09-25T19:00:00+01:00;25;09;2023;2023-09-25;19:00;1433192.0;192768.5;1625960.5
2023-09-25T23:45:00+01:00;25;09;2023;2023-09-25;23:45;1072252.0;260547.25;1332799.25
2023-09-26T00:00:00+01:00;26;09;2023;2023-09-26;00:00;1029473.0;260287.75;1289760.75
2023-09-26T13:30:00+01:00;26;09;2023;2023-09-26;13:30;1277023.0;217486.5;1494509.5
2023-09-26T16:15:00+01:00;26;09;2023;2023-09-26;16:15;1356443.0;206898.25;1563341.25
2023-09-26T19:45:00+01:00;26;09;2023;2023-09-26;19:45;1561667.0;175140.75;1736807.75
2023-09-27T00:00:00+01:00;27;09;2023;2023-09-27;00:00;1103679.0;199693.75;1303372.75
2023-09-27T07:15:00+01:00;27;09;2023;2023-09-27;07:15;1128935.0;205495.5;1334430.5
2023-09-27T08:45:00+01:00;27;09;2023;2023-09-27;08:45;1339440.0;217710.75;1557150.75
2023-09-27T19:00:00+01:00;27;09;2023;2023-09-27;19:00;1424600.0;182687.0;1607287.0
2023-09-27T21:30:00+01:00;27;09;2023;2023-09-27;21:30;1395685.0;210852.25;1606537.25
2023-09-28T03:15:00+01:00;28;09;2023;2023-09-28;03:15;978758.0;175217.75;1153975.75
2023-09-28T08:15:00+01:00;28;09;2023;2023-09-28;08:15;1359773.0;161196.0;1520969.0
